user_id,date,value
D00TBJ17,2025-10-10,117.36
D00TBJ17,2025-10-30,115.87
MR9EO9EN,2025-11-02,19.64
MR9EO9EN,2025-09-01,14.61
MR9EO9EN,2025-10-13,28.34
MR9EO9EN,2025-10-18,41.24
MR9EO9EN,2025-10-27,17.73
I4Z2IEI2,2025-10-11,13.73
I4Z2IEI2,2025-09-01,86.42
I4Z2IEI2,2025-10-08,33.68
I4Z2IEI2,2025-11-02,57.14
I4Z2IEI2,2025-10-26,24.79
YM6996SQ,2025-10-05,34.21
LHXHKK67,2025-09-17,14.69
LHXHKK67,2025-09-19,48.85
LHXHKK67,2025-09-14,33.04
LHXHKK67,2025-09-25,16.28
XELKTR68,2025-09-18,33.73
XELKTR68,2025-11-02,12.93
XELKTR68,2025-09-27,17.54
XELKTR68,2025-09-03,31.0
XELKTR68,2025-10-04,12.34
L4W8D0H8,2025-10-11,46.14
L4W8D0H8,2025-09-24,86.76
L4W8D0H8,2025-09-28,10.04
L4W8D0H8,2025-10-18,6.13
L4W8D0H8,2025-10-27,19.51
L4W8D0H8,2025-09-23,52.42
L4W8D0H8,2025-11-02,21.47
JK1YXZMA,2025-10-26,43.68
JK1YXZMA,2025-10-08,35.48
JK1YXZMA,2025-10-22,184.83
FUHJ3ZD4,2025-09-29,63.63
FUHJ3ZD4,2025-09-14,24.35
N8WA2KZM,2025-10-01,17.83
N8WA2KZM,2025-10-08,12.57
N8WA2KZM,2025-10-12,43.72
N8WA2KZM,2025-10-08,25.64
WW05XB4I,2025-10-02,19.51
WW05XB4I,2025-09-16,15.43
WW05XB4I,2025-10-13,58.53
WW05XB4I,2025-10-05,17.62
WW05XB4I,2025-11-01,7.68
WW05XB4I,2025-10-03,113.95
5HQCK1KF,2025-10-18,96.63
5HQCK1KF,2025-10-30,15.99
1XUJKGHJ,2025-10-05,14.49
1XUJKGHJ,2025-10-14,18.43
1XUJKGHJ,2025-09-01,63.86
1XUJKGHJ,2025-10-29,87.05
1XUJKGHJ,2025-09-06,88.98
1XUJKGHJ,2025-10-15,75.55
NPOKFBFZ,2025-10-28,29.65
NPOKFBFZ,2025-10-03,31.63
NPOKFBFZ,2025-10-12,53.0
ZOQFBBQ4,2025-10-11,27.18
ZOQFBBQ4,2025-09-17,18.6
ZOQFBBQ4,2025-10-07,58.24
ZOQFBBQ4,2025-09-22,19.05
ZOQFBBQ4,2025-09-05,184.08
ZOQFBBQ4,2025-10-08,25.54
ZOQFBBQ4,2025-09-30,46.33
ZOQFBBQ4,2025-10-05,31.03
DCTPS173,2025-09-27,50.21
DCTPS173,2025-09-20,14.37
DCTPS173,2025-10-16,53.01
SRAULCI8,2025-10-22,18.78
H9I4C37C,2025-09-02,46.04
H9I4C37C,2025-10-31,18.19
PEA6DUBR,2025-10-17,43.45
PEA6DUBR,2025-11-01,16.94
PEA6DUBR,2025-10-19,12.94
3PGD5ZS3,2025-09-18,13.43
B2ZIM213,2025-09-14,52.26
B2ZIM213,2025-09-14,28.79
410QEBRP,2025-10-19,9.67
410QEBRP,2025-10-28,13.01
410QEBRP,2025-09-09,24.86
410QEBRP,2025-10-19,39.01
G83V0I9E,2025-10-25,60.77
8J7RI2ZA,2025-09-15,51.23
8J7RI2ZA,2025-10-13,22.5
8J7RI2ZA,2025-11-05,33.77
XPMIQP75,2025-10-26,13.43
XPMIQP75,2025-10-15,51.85
XPMIQP75,2025-10-10,43.97
2ZJLUN44,2025-10-28,13.01
87W8V2ER,2025-10-13,29.02
87W8V2ER,2025-10-04,36.39
87W8V2ER,2025-10-31,88.62
87W8V2ER,2025-10-04,32.85
87W8V2ER,2025-10-13,30.3
GTTB7MN3,2025-09-20,20.55
GTTB7MN3,2025-09-30,24.17
GTTB7MN3,2025-09-19,81.75
T25VQUML,2025-09-08,76.79
T25VQUML,2025-10-28,38.99
T25VQUML,2025-10-25,84.62
ND6GJ2G9,2025-09-08,8.62
ND6GJ2G9,2025-10-08,5.82
ND6GJ2G9,2025-09-11,78.54
ND6GJ2G9,2025-10-11,93.91
VUCW8YKC,2025-09-06,122.58
VUCW8YKC,2025-10-29,16.49
VUCW8YKC,2025-09-30,65.89
QOQLLD8M,2025-10-24,21.62
QOQLLD8M,2025-10-02,17.51
AB777I3V,2025-09-27,211.82
AB777I3V,2025-09-05,145.11
3A3MZ3XW,2025-10-26,39.84
3A3MZ3XW,2025-10-07,71.73
3A3MZ3XW,2025-10-05,169.04
3A3MZ3XW,2025-10-08,117.96
3A3MZ3XW,2025-10-08,32.59
HY11LO9P,2025-09-01,38.23
HY11LO9P,2025-10-26,22.59
7N9X2ECD,2025-09-04,19.7
7N9X2ECD,2025-10-22,40.91
7N9X2ECD,2025-11-05,26.03
7N9X2ECD,2025-10-19,22.37
7N9X2ECD,2025-11-02,11.17
LQVPRFKQ,2025-09-20,16.91
03KPSLHD,2025-10-24,57.94
03KPSLHD,2025-10-15,17.69
03KPSLHD,2025-10-16,23.01
03KPSLHD,2025-10-22,15.4
OG9HMEH9,2025-09-10,24.39
OG9HMEH9,2025-10-29,66.65
OG9HMEH9,2025-09-26,129.96
OG9HMEH9,2025-10-12,32.29
OG9HMEH9,2025-10-28,77.09
9A2OXQ69,2025-11-01,20.56
9A2OXQ69,2025-10-25,17.29
9A2OXQ69,2025-09-03,52.86
9A2OXQ69,2025-09-15,71.3
9A2OXQ69,2025-10-06,99.18
RHT2YNZK,2025-10-12,20.95
RHT2YNZK,2025-10-22,22.53
RHT2YNZK,2025-09-29,72.15
JB6ZJ00T,2025-10-31,47.04
JB6ZJ00T,2025-10-01,41.5
JB6ZJ00T,2025-10-24,38.25
Q1HCXSZC,2025-10-08,33.81
ETWVY6ZJ,2025-09-20,33.3
ETWVY6ZJ,2025-09-15,24.83
EU2JY37H,2025-10-19,29.61
EU2JY37H,2025-10-30,51.0
EU2JY37H,2025-09-05,31.61
3NWALAZT,2025-09-08,32.24
3NWALAZT,2025-10-08,42.95
3NWALAZT,2025-10-22,46.18
7HXEFDIC,2025-09-15,25.23
7HXEFDIC,2025-09-13,11.59
0EDB5LSJ,2025-10-26,25.91
0EDB5LSJ,2025-10-23,90.11
0EDB5LSJ,2025-10-16,17.43
0EDB5LSJ,2025-09-12,39.94
0EDB5LSJ,2025-10-22,70.0
0EDB5LSJ,2025-10-11,3.3
UH4EF58U,2025-10-08,80.35
UH4EF58U,2025-09-20,11.47
UH4EF58U,2025-10-03,98.69
UH4EF58U,2025-09-27,13.77
6OLVXL5O,2025-09-09,62.88
QDI518GM,2025-10-03,22.38
QDI518GM,2025-10-25,30.78
1GK0EDXK,2025-10-24,13.57
1GK0EDXK,2025-10-03,115.44
1GK0EDXK,2025-09-04,29.33
1GK0EDXK,2025-09-29,31.01
1GK0EDXK,2025-09-17,93.85
78VUQ4JW,2025-09-05,59.71
78VUQ4JW,2025-10-22,55.02
P3UEOJEF,2025-10-14,28.04
O7SCG3YZ,2025-09-29,43.12
4NWD8SUU,2025-09-25,17.2
4NWD8SUU,2025-09-25,207.53
FQMJWG4U,2025-10-05,13.19
Y9OE18GA,2025-09-01,29.84
Y9OE18GA,2025-10-16,41.79
OH1PZ0BG,2025-10-26,61.94
ZPTGQ5ZO,2025-09-26,19.25
ZPTGQ5ZO,2025-10-26,50.78
Y4Q8HKM3,2025-11-05,40.84
Y4Q8HKM3,2025-10-29,27.64
Y4Q8HKM3,2025-09-06,38.03
EDOVUMVT,2025-10-31,51.95
EDOVUMVT,2025-10-12,103.27
EDOVUMVT,2025-10-18,52.82
EDOVUMVT,2025-10-25,85.59
EDOVUMVT,2025-10-16,17.19
EDOVUMVT,2025-10-02,13.33
1X0FCRSH,2025-10-11,11.76
1X0FCRSH,2025-10-31,349.06
1X0FCRSH,2025-09-25,52.35
1X0FCRSH,2025-10-17,34.94
1X0FCRSH,2025-09-11,89.54
1X0FCRSH,2025-10-25,8.52
1X0FCRSH,2025-09-07,17.33
1X0FCRSH,2025-11-05,29.81
W5ICBM3O,2025-09-18,15.19
W5ICBM3O,2025-10-19,8.13
W5ICBM3O,2025-10-02,33.69
W5ICBM3O,2025-09-16,75.94
472EOEWI,2025-10-28,37.47
472EOEWI,2025-09-03,59.92
XNT9CRV4,2025-09-20,26.0
XNT9CRV4,2025-09-06,12.69
XNT9CRV4,2025-09-09,50.55
XNT9CRV4,2025-10-13,36.77
ZL1W3VN1,2025-10-27,7.22
ZL1W3VN1,2025-11-05,43.48
I3CVL47U,2025-09-11,40.37
I3CVL47U,2025-09-09,14.31
I3CVL47U,2025-11-04,12.72
I3CVL47U,2025-10-22,12.36
Z84SMXSJ,2025-11-02,12.54
Z84SMXSJ,2025-09-01,37.08
Z84SMXSJ,2025-10-03,188.08
Z84SMXSJ,2025-10-01,29.72
Z84SMXSJ,2025-09-07,14.1
BQ4FES4E,2025-10-05,33.85
FI99BQF7,2025-09-16,18.13
FI99BQF7,2025-09-15,45.26
6QXVUI5Q,2025-10-09,103.97
6QXVUI5Q,2025-09-24,10.34
6QXVUI5Q,2025-10-31,14.24
6QXVUI5Q,2025-10-04,46.4
6QXVUI5Q,2025-09-02,33.12
6QXVUI5Q,2025-09-21,31.08
6QXVUI5Q,2025-09-28,45.92
WP7L4TJL,2025-09-24,29.33
WP7L4TJL,2025-09-14,53.88
WP7L4TJL,2025-10-24,16.86
3R3OOEH4,2025-09-28,24.18
3R3OOEH4,2025-11-01,20.51
Q9WWI1HE,2025-10-21,63.18
DQOTHLSX,2025-10-14,69.12
DQOTHLSX,2025-09-04,22.08
DQOTHLSX,2025-10-06,47.55
DQOTHLSX,2025-11-03,70.75
B0YWGV72,2025-09-11,54.32
B0YWGV72,2025-09-20,28.94
B0YWGV72,2025-10-26,26.67
3WBYZL8L,2025-10-10,27.48
UCYKOICH,2025-10-23,204.15
UCYKOICH,2025-10-25,32.46
UCYKOICH,2025-10-22,24.73
UCYKOICH,2025-10-30,14.23
UCYKOICH,2025-10-11,112.21
6A1JZY1Q,2025-10-21,21.46
6A1JZY1Q,2025-10-27,23.35
1ZH4538B,2025-10-20,139.92
Q1GN9830,2025-10-25,15.74
Q1GN9830,2025-10-10,72.7
Q1GN9830,2025-11-02,54.41
Q1GN9830,2025-10-29,29.64
Q1GN9830,2025-09-10,80.56
Q1GN9830,2025-09-29,44.66
3HMLARR8,2025-10-28,55.52
3HMLARR8,2025-09-27,60.61
0XM95T8F,2025-09-23,21.14
0XM95T8F,2025-11-04,21.99
0XM95T8F,2025-11-02,23.89
0XM95T8F,2025-11-01,23.36
DXU0VQIS,2025-10-25,20.41
HIUHH9CY,2025-10-10,32.11
GV9A7RVP,2025-10-07,64.99
GV9A7RVP,2025-11-02,33.43
ZACRNPLS,2025-10-30,32.16
ZACRNPLS,2025-10-29,29.29
ZACRNPLS,2025-09-24,30.61
ZACRNPLS,2025-09-03,36.9
VTXN3SGV,2025-10-08,30.3
3SPP15J2,2025-10-30,65.51
3SPP15J2,2025-09-22,30.16
2N51JPQM,2025-11-02,86.51
2N51JPQM,2025-10-04,28.48
ABTZ3KUZ,2025-10-30,23.71
ABTZ3KUZ,2025-09-05,9.07
ABTZ3KUZ,2025-11-04,55.88
ABTZ3KUZ,2025-09-15,76.76
ABTZ3KUZ,2025-10-15,88.63
ABTZ3KUZ,2025-10-05,21.87
9PAE0KYH,2025-09-17,8.73
9PAE0KYH,2025-10-26,56.19
9PAE0KYH,2025-09-07,44.68
I0SWIVTZ,2025-09-26,38.58
I0SWIVTZ,2025-09-12,23.72
I0SWIVTZ,2025-09-07,95.89
WTZXCPUE,2025-10-08,29.59
WTZXCPUE,2025-10-14,14.5
9N8W9JDT,2025-10-19,14.81
OHFDTEWK,2025-09-09,53.71
YG4Q8LT9,2025-10-23,15.51
YG4Q8LT9,2025-09-12,37.57
OCA9XQX5,2025-09-15,33.0
OCA9XQX5,2025-10-05,63.09
F3M71MS3,2025-09-29,70.0
F3M71MS3,2025-11-01,59.09
F3M71MS3,2025-09-27,47.46
F3M71MS3,2025-09-14,39.55
F3M71MS3,2025-09-23,12.98
F3M71MS3,2025-09-29,58.18
F3M71MS3,2025-10-16,32.23
F3M71MS3,2025-09-06,71.56
BQIS1PUB,2025-09-24,69.69
BQIS1PUB,2025-09-26,20.11
BQIS1PUB,2025-09-16,54.63
TSLJWXTU,2025-09-03,14.84
TSLJWXTU,2025-09-09,27.95
C5CKUKDY,2025-10-10,29.67
C5CKUKDY,2025-09-14,35.72
C5CKUKDY,2025-10-15,45.25
EXASMN2T,2025-10-14,8.5
EXASMN2T,2025-11-03,39.98
EXASMN2T,2025-10-06,31.19
3EOTPVKI,2025-10-26,30.07
3EOTPVKI,2025-09-04,43.05
B6XBTOMY,2025-10-05,44.49
GR5NO7HX,2025-09-05,18.87
GR5NO7HX,2025-09-28,66.12
GR5NO7HX,2025-11-04,64.49
GR5NO7HX,2025-10-31,38.05
GR5NO7HX,2025-11-03,55.8
0GX21EHU,2025-09-12,20.04
0GX21EHU,2025-09-19,118.73
ABVGSS8P,2025-09-18,62.94
ABVGSS8P,2025-09-29,90.62
ABVGSS8P,2025-10-18,41.45
ABVGSS8P,2025-10-19,60.53
ABVGSS8P,2025-10-16,42.2
ZSGGK6V7,2025-09-29,22.67
ZSGGK6V7,2025-10-28,46.56
MI22NUD2,2025-10-09,38.77
MI22NUD2,2025-09-17,20.54
MI22NUD2,2025-10-03,24.77
YFGDV3X2,2025-10-28,139.09
YFGDV3X2,2025-10-26,36.24
C1GRRIKZ,2025-10-11,31.14
C1GRRIKZ,2025-10-30,31.07
PKELYGHT,2025-10-20,35.16
PKELYGHT,2025-09-01,3.49
PKELYGHT,2025-10-25,17.79
1F1KV8SN,2025-09-30,23.57
1F1KV8SN,2025-09-02,20.23
3UDZXTYT,2025-09-30,54.35
3UDZXTYT,2025-09-05,36.71
3UDZXTYT,2025-10-04,56.65
3UDZXTYT,2025-09-21,37.58
3UDZXTYT,2025-10-10,26.22
3UDZXTYT,2025-09-04,11.19
XFJP3CC9,2025-10-06,42.45
XFJP3CC9,2025-09-04,14.94
XFJP3CC9,2025-09-20,29.31
GXX356FG,2025-10-19,62.33
I2AT8LCK,2025-10-27,35.26
S2KPUB45,2025-09-24,6.23
S2KPUB45,2025-09-28,43.65
SEQ73X9R,2025-10-04,30.98
SEQ73X9R,2025-11-02,50.98
SEQ73X9R,2025-09-01,55.9
PJI9LCWJ,2025-10-05,54.84
5KEOKV7H,2025-09-27,159.21
5KEOKV7H,2025-10-30,72.39
5KEOKV7H,2025-11-04,79.86
5KEOKV7H,2025-09-17,19.18
KOEZE1LL,2025-09-30,32.61
2C0NI0J5,2025-11-03,32.95
2C0NI0J5,2025-09-23,28.14
P6Q7AZZY,2025-10-30,14.81
P6Q7AZZY,2025-10-24,12.97
P6Q7AZZY,2025-10-29,15.48
3MD840IN,2025-10-14,26.09
3MD840IN,2025-11-05,21.48
3MD840IN,2025-11-03,42.08
3MD840IN,2025-09-21,68.54
RUUZ0A5W,2025-09-02,108.15
RUUZ0A5W,2025-09-27,31.52
RUUZ0A5W,2025-10-10,23.72
JDHCKFXA,2025-09-18,30.62
JDHCKFXA,2025-10-24,152.05
JDHCKFXA,2025-10-24,29.25
JDHCKFXA,2025-10-11,45.17
19NKQQZW,2025-10-18,13.65
3VGA5M22,2025-09-24,34.51
3VGA5M22,2025-10-23,14.47
3VGA5M22,2025-11-02,9.96
3VGA5M22,2025-10-24,36.18
3VGA5M22,2025-10-02,61.52
7NP8O56L,2025-10-09,9.64
7NP8O56L,2025-09-17,18.04
7NP8O56L,2025-10-17,35.46
7NP8O56L,2025-11-05,59.36
7NP8O56L,2025-10-14,34.06
1UXMIK8M,2025-09-26,29.82
1UXMIK8M,2025-10-30,57.83
1UXMIK8M,2025-10-15,37.12
EL450LPG,2025-10-26,28.98
EL450LPG,2025-10-06,59.64
EL450LPG,2025-10-02,56.59
EL450LPG,2025-09-22,16.51
4USC1QEF,2025-10-27,20.55
4USC1QEF,2025-10-23,71.25
5JWPB6B4,2025-09-05,129.89
5JWPB6B4,2025-09-01,48.33
5JWPB6B4,2025-09-16,13.59
5JWPB6B4,2025-11-04,43.08
5JWPB6B4,2025-10-25,125.41
WVK4MEKL,2025-10-31,45.15
W7RSRN78,2025-10-30,19.49
PDXNAEIY,2025-10-13,11.48
PDXNAEIY,2025-11-02,58.5
PDXNAEIY,2025-11-05,23.17
PDXNAEIY,2025-09-25,104.94
PDXNAEIY,2025-09-22,44.13
PDXNAEIY,2025-09-17,15.22
O3RFXMPQ,2025-10-02,13.36
O3RFXMPQ,2025-10-08,27.26
O3RFXMPQ,2025-10-12,7.39
54JLI3OI,2025-10-02,22.42
54JLI3OI,2025-11-05,14.64
UU2E0EJU,2025-10-10,105.7
UU2E0EJU,2025-10-13,36.83
FCMR7KP1,2025-09-25,31.23
C0D2UPSJ,2025-11-02,45.88
C0D2UPSJ,2025-09-20,21.54
C0D2UPSJ,2025-10-01,28.76
A4GXCUO6,2025-10-26,32.39
IN1Q1VYW,2025-09-16,36.95
IN1Q1VYW,2025-09-01,43.49
IN1Q1VYW,2025-09-30,17.98
SEV10MAH,2025-10-05,28.2
SEV10MAH,2025-09-14,12.74
SEV10MAH,2025-10-18,48.34
SEV10MAH,2025-09-20,81.66
SEV10MAH,2025-09-14,14.61
TOU5VP1T,2025-09-21,32.71
1J1JQSVO,2025-10-11,24.99
1J1JQSVO,2025-11-03,71.83
1J1JQSVO,2025-09-04,28.9
1J1JQSVO,2025-10-09,17.95
1J1JQSVO,2025-09-04,19.08
1J1JQSVO,2025-09-08,14.86
1FER4WE2,2025-11-01,21.45
1FER4WE2,2025-09-18,38.72
XHOAP02C,2025-09-22,43.03
LEF4A4ZG,2025-10-14,15.16
LEF4A4ZG,2025-09-28,33.45
LEF4A4ZG,2025-10-20,37.99
LEF4A4ZG,2025-10-22,77.6
POUAAKFX,2025-09-09,50.12
POUAAKFX,2025-11-01,199.47
POUAAKFX,2025-10-30,44.42
POUAAKFX,2025-09-22,26.02
POUAAKFX,2025-10-01,40.66
POUAAKFX,2025-10-05,21.57
POUAAKFX,2025-09-04,63.8
8KVBO7JD,2025-11-02,52.2
8KVBO7JD,2025-10-10,6.72
8KVBO7JD,2025-09-30,44.16
6YHM3SS4,2025-10-27,36.31
6YHM3SS4,2025-10-01,23.87
S78ZPW42,2025-10-26,41.17
S78ZPW42,2025-10-03,38.67
IAPM66LB,2025-09-08,55.13
XDG11BPV,2025-10-03,22.05
938NWNB9,2025-09-09,20.58
938NWNB9,2025-10-12,29.4
938NWNB9,2025-10-07,88.04
938NWNB9,2025-10-04,18.17
938NWNB9,2025-10-07,114.33
938NWNB9,2025-09-28,79.8
938NWNB9,2025-10-21,54.53
938NWNB9,2025-09-10,35.48
938NWNB9,2025-10-31,22.28
938NWNB9,2025-11-05,23.15
OXGXXUOR,2025-10-15,36.47
OXGXXUOR,2025-10-31,6.4
BUZQ3391,2025-09-12,38.3
BUZQ3391,2025-10-27,7.53
BUZQ3391,2025-10-05,36.49
3VL3LVPL,2025-11-01,15.26
01LMS6FO,2025-09-13,77.84
5N31GXTI,2025-11-04,6.39
5N31GXTI,2025-10-22,28.67
5N31GXTI,2025-09-27,181.3
RUBZSRY6,2025-09-06,16.83
RUBZSRY6,2025-09-03,10.27
RUBZSRY6,2025-09-05,39.21
RUBZSRY6,2025-10-12,53.3
RUBZSRY6,2025-09-30,50.52
YPTJBROZ,2025-10-02,23.25
7LEFAXEU,2025-09-14,9.15
7LEFAXEU,2025-09-01,46.83
7LEFAXEU,2025-10-30,127.87
7LEFAXEU,2025-09-05,22.21
7LEFAXEU,2025-10-14,5.4
7LEFAXEU,2025-10-22,49.11
7LEFAXEU,2025-10-04,64.48
T4I2J0N6,2025-11-05,29.18
T4I2J0N6,2025-09-02,8.81
T4I2J0N6,2025-10-12,16.19
E9RG1GZ6,2025-09-22,31.06
E9RG1GZ6,2025-09-27,26.75
29BD1V6R,2025-09-12,31.95
RD9D2C21,2025-10-03,89.42
RD9D2C21,2025-10-13,19.44
H3GU9X1M,2025-09-13,94.32
H3GU9X1M,2025-09-10,31.13
H3GU9X1M,2025-09-23,44.79
H3GU9X1M,2025-09-17,34.24
WQ4PK7SN,2025-09-11,60.05
WQ4PK7SN,2025-11-04,16.99
WQ4PK7SN,2025-10-18,27.49
WQ4PK7SN,2025-10-11,12.5
WQ4PK7SN,2025-09-07,24.06
MUR64R7T,2025-09-26,32.07
MUR64R7T,2025-10-17,97.96
MUR64R7T,2025-10-23,151.06
MUR64R7T,2025-09-14,5.59
MUR64R7T,2025-09-19,19.05
MUR64R7T,2025-09-18,26.89
MUR64R7T,2025-09-20,17.8
MUR64R7T,2025-10-31,17.83
MUR64R7T,2025-09-08,15.11
MUR64R7T,2025-09-27,14.34
MUR64R7T,2025-10-22,59.77
MUR64R7T,2025-09-22,18.61
XH3SB19I,2025-09-07,44.71
F6O41A5E,2025-09-08,23.25
F6O41A5E,2025-10-06,52.81
F6O41A5E,2025-10-25,71.16
F6O41A5E,2025-10-14,25.27
34V3LKOJ,2025-10-27,126.22
34V3LKOJ,2025-10-22,34.53
34V3LKOJ,2025-11-01,11.0
34V3LKOJ,2025-10-06,13.33
34V3LKOJ,2025-10-04,37.79
Q6S7XFI7,2025-09-22,39.19
Q6S7XFI7,2025-10-27,44.97
Q6S7XFI7,2025-09-05,22.68
Q6S7XFI7,2025-10-22,13.81
EFQPJN4I,2025-09-23,62.77
EFQPJN4I,2025-09-24,17.25
EFQPJN4I,2025-11-04,36.46
EFQPJN4I,2025-09-23,64.86
14YUAZ20,2025-10-10,21.54
14YUAZ20,2025-10-27,6.53
BLB97B0G,2025-09-11,43.66
BLB97B0G,2025-09-19,18.28
BLB97B0G,2025-10-10,10.96
U7Q0075A,2025-09-03,24.28
U7Q0075A,2025-10-29,23.69
U7Q0075A,2025-10-31,24.57
U7Q0075A,2025-09-25,29.36
U7Q0075A,2025-10-27,9.37
0TPKMEMK,2025-10-26,60.95
53K83IR3,2025-10-15,145.44
53K83IR3,2025-10-29,27.17
53K83IR3,2025-09-18,84.42
53K83IR3,2025-11-01,25.02
K6XK2P2S,2025-10-01,43.39
K6XK2P2S,2025-10-24,23.52
K6XK2P2S,2025-09-28,16.11
B131UHZV,2025-10-01,74.82
B131UHZV,2025-11-04,46.19
ZE79YR9C,2025-09-11,12.53
ZE79YR9C,2025-09-08,67.52
ZTUQAQTR,2025-09-20,20.56
ZTUQAQTR,2025-10-28,12.78
ZTUQAQTR,2025-09-27,23.45
ZTUQAQTR,2025-10-08,11.84
ZTUQAQTR,2025-10-18,63.05
N4ABP4TX,2025-10-10,13.23
N4ABP4TX,2025-09-18,13.96
N4ABP4TX,2025-09-16,81.58
N4ABP4TX,2025-10-07,41.62
N4ABP4TX,2025-10-01,29.15
Q9XLR6DI,2025-11-04,53.94
Q9XLR6DI,2025-09-13,14.38
Q9XLR6DI,2025-10-08,30.92
Q9XLR6DI,2025-10-27,32.14
Q9XLR6DI,2025-09-12,68.25
FBVBFW41,2025-10-20,32.73
FBVBFW41,2025-09-19,61.09
FBVBFW41,2025-09-26,50.93
LRQ89U1Z,2025-09-22,20.78
LRQ89U1Z,2025-10-29,32.25
LRQ89U1Z,2025-09-05,49.04
USP4SBKL,2025-10-21,21.66
USP4SBKL,2025-09-13,12.17
OQ7MBCH3,2025-10-27,47.06
OQ7MBCH3,2025-09-05,68.76
OQ7MBCH3,2025-09-18,29.12
Y2TTLM70,2025-10-29,41.31
Y2TTLM70,2025-11-02,93.91
J0R7RCQY,2025-09-08,77.05
J0R7RCQY,2025-09-09,86.08
FRXMWDO4,2025-10-11,28.66
YBZB86LP,2025-09-28,35.8
YBZB86LP,2025-09-09,14.93
XPXNHWS0,2025-10-09,82.29
XPXNHWS0,2025-09-12,47.42
XPXNHWS0,2025-10-08,85.75
2RWS04YW,2025-10-12,72.6
2RWS04YW,2025-11-02,14.25
2RWS04YW,2025-10-07,127.26
2RWS04YW,2025-09-14,61.1
NWRRCSDM,2025-09-23,29.95
NWRRCSDM,2025-11-05,23.22
GWV6XA9I,2025-10-21,45.75
GWV6XA9I,2025-09-07,61.86
GWV6XA9I,2025-09-12,25.05
GWV6XA9I,2025-10-03,45.4
GWV6XA9I,2025-10-08,49.0
ZUBNYWH8,2025-10-18,30.71
ZUBNYWH8,2025-09-11,48.93
ZUBNYWH8,2025-10-04,37.33
Y6QWGOZM,2025-09-02,34.88
Y6QWGOZM,2025-09-11,80.89
78WLPX8S,2025-10-26,19.89
78WLPX8S,2025-10-24,11.01
78WLPX8S,2025-09-21,12.49
2CQW8EKD,2025-10-07,13.47
2CQW8EKD,2025-09-30,65.42
2CQW8EKD,2025-11-03,39.21
2CQW8EKD,2025-11-01,32.86
2CQW8EKD,2025-10-26,16.39
2CQW8EKD,2025-09-08,15.16
2CQW8EKD,2025-09-05,46.21
QJYD8YYX,2025-09-08,12.8
QJYD8YYX,2025-11-03,27.24
QJYD8YYX,2025-09-22,28.08
WLGPFMXT,2025-09-08,32.95
YO6Q1YF2,2025-09-14,34.41
YO6Q1YF2,2025-09-18,43.74
KAKVGJGZ,2025-10-31,71.68
KAKVGJGZ,2025-11-01,57.98
KAKVGJGZ,2025-10-26,14.91
73JF3QF6,2025-10-24,41.41
73JF3QF6,2025-09-15,28.32
73JF3QF6,2025-10-19,18.89
73JF3QF6,2025-10-01,29.7
7WKXG4J8,2025-09-19,65.07
7WKXG4J8,2025-10-24,24.86
7WKXG4J8,2025-09-02,31.4
JUR96EQM,2025-10-05,39.89
2EWY4HZK,2025-09-16,82.97
2EWY4HZK,2025-09-26,187.4
2EWY4HZK,2025-10-19,15.73
OX1YG51F,2025-10-19,58.97
OX1YG51F,2025-09-14,23.29
OX1YG51F,2025-10-17,11.24
F4CNM2O7,2025-09-30,44.83
J8YT2N9J,2025-10-29,97.02
J8YT2N9J,2025-09-22,13.23
CN4MH84L,2025-11-03,92.21
CN4MH84L,2025-09-03,16.82
CN4MH84L,2025-09-30,91.67
CN4MH84L,2025-10-03,25.8
PFBBXBVL,2025-09-26,36.41
PFBBXBVL,2025-10-07,51.39
MNCUA8SD,2025-11-03,43.72
MNCUA8SD,2025-10-07,32.38
MNCUA8SD,2025-10-20,51.81
MNCUA8SD,2025-10-07,55.68
PEWT44XD,2025-11-02,13.06
PEWT44XD,2025-09-02,22.7
PEWT44XD,2025-09-07,21.85
6H7WQLND,2025-10-20,14.87
6H7WQLND,2025-09-10,67.6
NB6QBSWB,2025-10-29,26.3
SWQ8XOS2,2025-09-18,34.26
SWQ8XOS2,2025-09-28,33.6
SWQ8XOS2,2025-10-16,52.75
SWQ8XOS2,2025-11-01,15.79
SWQ8XOS2,2025-10-30,16.98
VC2RCNMX,2025-09-15,38.28
VC2RCNMX,2025-10-01,52.03
41NXY50C,2025-10-24,36.76
41NXY50C,2025-09-25,33.14
3988ZJWG,2025-10-17,9.8
P0CDSC5S,2025-09-24,10.63
P0CDSC5S,2025-09-13,36.63
P0CDSC5S,2025-10-09,33.42
P0CDSC5S,2025-09-25,20.48
118RFDF0,2025-10-03,15.77
FWYXHQAT,2025-09-12,48.08
FWYXHQAT,2025-10-22,53.06
1FK4QF1F,2025-10-15,134.46
1FK4QF1F,2025-10-06,71.87
1FK4QF1F,2025-10-21,74.43
1FK4QF1F,2025-09-12,30.27
1FK4QF1F,2025-10-15,16.43
1FK4QF1F,2025-10-04,27.79
S4MFNOSN,2025-10-08,49.46
S4MFNOSN,2025-10-30,55.82
S4MFNOSN,2025-10-25,42.49
S4MFNOSN,2025-11-02,86.55
0YPBXX6R,2025-09-15,19.99
0YPBXX6R,2025-10-11,36.85
0YPBXX6R,2025-10-15,26.58
0YPBXX6R,2025-09-10,24.61
JKOCGM6Y,2025-10-04,28.45
